[[EntryType]],[[Speaker]],[[*English*]],[[*Japanese*]],[[*MT*]],[[メモ]],[[管理用メモ]],[[*FileID*]],[[*Key*]],[[No]],[[SpeakerType]],14.89%
TutrialTips,,"Your champions visited a room with a large glowing symbol [x]. They felt depressed and negative, leaving the place as quickly as possible. This is one of the symbols used by Daeva to communicate with other races.",,あなたのチャンピオン[x]は、大きな輝く記号付きの部屋を訪れました。彼らは可能な限り迅速に場所を残して、落ち込んで、負のを感じました。これは他の種族と通信するためにディーヴァによって使用されるシンボルの一つです。,,,quests,t_twX_keLm7kaLlhMR6Kly-g_desc,188,,
TutrialTips,,Symbol Room [o],,部屋のシンボル[O],,,quests,t_nJn2fvcjukyiY3ytpGSRBA_name,189,,
TutrialTips,,"Your champions visited a room with a large glowing symbol [o]. They felt uncertain about the outcome of their adventure and started to question themselves, suddenly losing confidence in their abilities. This is one of the symbols used by Daeva to communicate with other races.",,あなたのチャンピオンは、[O]大きな輝く記号付きの部屋を訪れました。彼らは彼らの冒険の結果に関する不確実感じ、自分自身に疑問を始め、突然、自分の能力に自信を失います。これは他の種族と通信するためにディーヴァによって使用されるシンボルの一つです。,,,quests,t_nJn2fvcjukyiY3ytpGSRBA_desc,190,,
TutrialTips,,A question,,質問,,,quests,t_c9QPtHoivE-9tM557QuK6w_name,191,,
TutrialTips,,"Your champions stand before a closed passage - one of three ways will open, depending on how they will respond to the question, by drawing one of the three symbols on the decision matrix. The question asked by Daeva is: ""Are we the enemy?""",,あなたのチャンピオンは、閉じた経路の前に立つ - の3つの方法の一つは、彼らが決定マトリックスの3つのシンボルの一つを描画することによって、質問に応答します方法に応じて、開きます。ディーヴァで尋ねた質問は：「我々は敵か？」,,,quests,t_c9QPtHoivE-9tM557QuK6w_desc,192,,
TutrialTips,,Your champions responded with [+],,あなたのチャンピオンは、[+]と答え,,,quests,t_6tfc1rYMY0O9kjoV4Z_PtA_name,193,,
TutrialTips,,Champions responded by drawing a [+] sign on the decision matrix. One of the three ways opened.,,チャンピオンは決定マトリックス上の[+]記号を描画することによって答えました。開かれた3つの方法の一つ。,,,quests,t_6tfc1rYMY0O9kjoV4Z_PtA_desc,194,,
TutrialTips,,Your champions responded with [x],,あなたのチャンピオンは、[X]と答え,,,quests,t_zdWogfWqSkKeg036Mv8POg_name,195,,
TutrialTips,,Champions responded by drawing a [x] sign on the decision matrix. One of the three ways opened.,,チャンピオンは決定マトリックス上の[X]記号を描画することによって答えました。開かれた3つの方法の一つ。,,,quests,t_zdWogfWqSkKeg036Mv8POg_desc,196,,
TutrialTips,,Your champions responded with [o],,あなたのチャンピオンは、[O]と答え,,,quests,t_r6-sZCrIp0e5tiysmKtGGA_name,197,,
TutrialTips,,Champions responded by drawing a [o] sign on the decision matrix. One of the three ways opened.,,チャンピオンは決定マトリックス上の[O]記号を描画することによって答えました。開かれた3つの方法の一つ。,,,quests,t_r6-sZCrIp0e5tiysmKtGGA_desc,198,,
TutrialTips,,Music Harmony,,ミュージックハーモニー,,,quests,t_e2g9WQm800mM7x63o6BbXQ_name,200,,
TutrialTips,,Use gongs in appropiate order.,,appropiateためにゴングを使用してください。,,,quests,t_e2g9WQm800mM7x63o6BbXQ_desc,201,,
TutrialTips,,Air Altar barrier eliminated,,空気祭壇の障壁を排除します,,,quests,t_0BAC1eVIOk6QFyKVGAEczg_name,202,,
TutrialTips,,Playing the correct tune disabled the barrier protecting the Air Amulet.,,エアお守りを保護するバリアを無効にして、正しい曲を演奏。,,,quests,t_0BAC1eVIOk6QFyKVGAEczg_desc,203,,
TutrialTips,,Overload main processor,,過負荷メインプロセッサ,,,quests,t_qtYnQrwN0UeZq8sggZJDHg_name,206,,
TutrialTips,,Redirect all energy pylons so they provide power to the central unit. It should be enough to cause critical overcharge and shut down the machine.,,彼らは中央ユニットに電力を供給して、すべてのエネルギーのパイロンをリダイレクトします。それは重大な過充電を引き起こし、マシンをシャットダウンするために十分なはずです。,,,quests,t_qtYnQrwN0UeZq8sggZJDHg_desc,207,,
TutrialTips,,Processor overloaded,,プロセッサのオーバーロードされました,,,quests,t_4U32lQAxfU6Y09Vo5tF8OA_name,208,,
TutrialTips,,The central unit has been overloaded with surplus energy and has shut down. The installation in this area is no longer operational.,,中央ユニットは、余剰エネルギーでオーバーロードされているとシャットダウンしました。この地域での設置は、もはや動作していません。,,,quests,t_4U32lQAxfU6Y09Vo5tF8OA_desc,209,,
TutrialTips,,Try to open the door,,扉を開こう,,,quests,t_U-WbufrLZ0ys6UxUqs26rQ_name,212,,
TutrialTips,,Pair of closed doors blocks the way to laboratory. Perhaps there is a way to open them.,,密室ブロックのペアの研究室への道。おそらく、それらを開くための方法があります。,,,quests,t_U-WbufrLZ0ys6UxUqs26rQ_desc,213,,
TutrialTips,,Found the keycard,,キーカードを見つけました,,,quests,t_E9HaLJRz6ESsAvAG-k65jA_name,214,,
TutrialTips,,On the lower level a keycard has been found. It looks like it could open door to the lab.,,低いレベルではキーカードが発見されました。それは研究室への扉を開くことができますように見えます。,,,quests,t_E9HaLJRz6ESsAvAG-k65jA_desc,215,,
TutrialTips,,Explore the lab,,ラボを探索,,,quests,t_hrinEg75xEye5gfWwKKptw_name,216,,
TutrialTips,,The keycard granted your heroes entrance to the secret laboratory.,,キーカードは、秘密の実験室にあなたのヒーローの入り口を付与されました。,,,quests,t_hrinEg75xEye5gfWwKKptw_desc,217,,
TutrialTips,,Whisper defeated,,敗北ウィスパー,,,quests,t_b7MLf7sR_kiSsiw7wgRi2A_name,218,,
TutrialTips,,Your party has managed to overcome Whisper possesed by dark energy of the Organthe.,,あなたのパーティーはウィスパーがOrgantheの暗黒エネルギーによってpossesed克服するために管理しています。,,,quests,t_b7MLf7sR_kiSsiw7wgRi2A_desc,219,,
TutrialTips,,Organthe Energy rejected,,Organtheエネルギーは拒否しました,,,quests,t_G6lp7YcvS0mAhFKbWwenKA_name,220,,
TutrialTips,,Your champions have resisted the dark influence of the Organthe.,,あなたのチャンピオンはOrgantheの暗い影響力に抵抗してきました。,,,quests,t_G6lp7YcvS0mAhFKbWwenKA_desc,221,,
TutrialTips,,Contaminate three inlets.. somehow.,,何とか汚染3つのインレット..,,,quests,t_DfkS4Y9eh0-QWWMBwiEgkQ_name,224,,
TutrialTips,,"In order to shut down this installation, your champions need to insert a specific type of the contaminated material into three separate inlets.",,このインストールをシャットダウンするためには、あなたのチャンピオンは、3つの別々の注入口に汚染された物質の特定のタイプを挿入する必要があります。,,,quests,t_DfkS4Y9eh0-QWWMBwiEgkQ_desc,225,,
TutrialTips,,Instruction how to contaminate the machines,,マシンを汚染する方法の指示,,,quests,t_rx03yv5U4UKqBzPTw5HbiA_name,226,,
TutrialTips,,"An ancient note, written by a very angry engineer, describes that the proper contamination material for the given machine can be deduced by the color of the machine itself - it should be EXACTLY the opposite color. Should be simple enough.",,非常に怒っているエンジニアによって書かれた古代のノートでは、特定のマシンのための適切な汚染物質は、マシン自体の色により推定できることが記載されている - それは全く逆の色でなければなりません。シンプルな十分なはずです。,,,quests,t_rx03yv5U4UKqBzPTw5HbiA_desc,227,,
TutrialTips,,Green contaminated vapor collected,,緑色の汚染蒸気を回収します,,,quests,t_KDW5BrqjpEKUefNlYz8vGw_name,228,,
TutrialTips,,Your champions have gathered a small amount of green vapor. It makes their heads hurt badly when looked at.,,あなたのチャンピオンは、緑の蒸気の少量を集めています。これは、見たときに頭をひどく傷つけます。,,,quests,t_KDW5BrqjpEKUefNlYz8vGw_desc,229,,
